id,text,clean_text,predicted_emotion,sarkasme_leksikon,sarkasme_proksi_jijik
2.05837413995056e+18,"Create or pick, ini sih kemungkinan nya ada banyak nih naa🤣. Antara emang bener mantananan dan mereka jadi couple yg hits di sekolahnya. Atauu satu sekolah tau mereka sebenernya saling ada ketertarikan tapi gaaak mau ke arah romantic. Tapi logikanya seorang BBH gaada mantan sama sekali di sekolah dimana dia si paling famous sampe sekolah lain know him gamungkin sih.

Jangan2 juga skrg itu cw yg diem2 jdi fans dia skrg🤣🤣🤣🤣",create or pick ini sih kemungkinan nya ada banyak nih naa antara emang bener mantananan dan mereka jadi couple yg hits di sekolahnya atauu satu sekolah tau mereka sebenernya saling ada ketertarikan tapi gaaak mau ke arah romantic tapi logikanya seorang bbh gaada mantan sama sekali di sekolah dimana dia si paling famous sampe sekolah lain know him gamungkin sih jangan juga skrg itu cw yg diem jdi fans dia skrg,Jijik,False,True
2.05808250562301e+18,"jadi keinget temen sekolah adekku ada yg katanya jadi LC dan selingkuhan om² tpi bukannya dijaga dan dibimbing baik² mana tau ada masalah keuangan dll, anaknya malah dipermalukan depan sekolah sama guru²nya padahal kan dia korban🥲
kasian jadinya dia ga ke sekolah lagi.",jadi keinget temen sekolah adekku ada yg katanya jadi lc dan selingkuhan om tpi bukannya dijaga dan dibimbing baik mana tau ada masalah keuangan dll anaknya malah dipermalukan depan sekolah sama gurunya padahal kan dia korban kasian jadinya dia ga ke sekolah lagi,Jijik,False,True
2.0584391518178e+18,"Sorry nimbrung karna lewat, gue pernah ngalamin kek di video pertama. Kejadiannya gue msh sd kls 2/3 keknya, pulang sekolah ramean trs gue lg meleng tiba² didorong sm kk kls cowok dan posisinya di pinggir jln raya. Ampe hari ini gue msh inget gmn dia ketawa² liat gue mau jatoh 🙂",sorry nimbrung karna lewat gue pernah ngalamin kek di video pertama kejadiannya gue msh sd kls keknya pulang sekolah ramean trs gue lg meleng tiba didorong sm kk kls cowok dan posisinya di pinggir jln raya ampe hari ini gue msh inget gmn dia ketawa liat gue mau jatoh,Tertarik,False,False
2.05816235343975e+18,"#satosugu 🔞 fic ""bokep kampung"" 

tentang Getou yang kedatangan teman kecilnya yang selama ini sekolah di kota. 

https://t.co/58Avegu7SD https://t.co/rdvnqcBOEX",fic bokep kampung tentang getou yang kedatangan teman kecilnya yang selama ini sekolah di kota,Jijik,False,True
2.05813982875633e+18,"Foto permpoon nerima penghargaan kayak anak tk pulang sekolah 😭😭 alias berangkat wangi kasep lucu pake pita, eh pulang (nerima penghargaan) itu pita bentuknya udah jadi dasi 😭😭😭😭

#KAZZAWARDS2026 #PERMPOON https://t.co/y0Pi7xKB1A",foto permpoon nerima penghargaan kayak anak tk pulang sekolah alias berangkat wangi kasep lucu pake pita eh pulang nerima penghargaan itu pita bentuknya udah jadi dasi,Jijik,False,True
2.05574193534908e+18,"mimpi basah gue:
pendidikan gratis, kuliah gratis, kuota beasiswa dari pemerintah nambah, gaji guru tinggi, sekolah-sekolah layak buat belajar, ekonomi stabil😃",mimpi basah gue pendidikan gratis kuliah gratis kuota beasiswa dari pemerintah nambah gaji guru tinggi sekolahsekolah layak buat belajar ekonomi stabil,Jijik,False,True
2.05630129250332e+18,Ftd! 1 pertanyaan : EMG SIAPA YANG MAU COSPLAY JADI POLCASAN KE SEKOLAH?😭😭 https://t.co/8upy8m8DD9,ftd pertanyaan emg siapa yang mau cosplay jadi polcasan ke sekolah,Jijik,False,True
2.05818300411639e+18,"Gua penasaran deh POV Teeteepor pas tau kelakuan Duang
Kek...

""Anying, NAPSUAN BENER?!"" Gsieee 😭

Karna dulu pas sekolah gua sendiri sering ngatain karakter yg gua peranin gitu wkwk",gua penasaran deh pov teeteepor pas tau kelakuan duang kek anying napsuan bener gsieee karna dulu pas sekolah gua sendiri sering ngatain karakter yg gua peranin gitu wkwk,Jijik,False,True
2.05819641156572e+18,"POPS UDAH POPSSS 🤏🏻😭😭

til, kalo ilfil telen aja ya til! kata gw mah mending lu puk puk guinzly aja nanti kalo pulang sekolah dia ngadu karna dicengin “bapak lu plenger bapak lu plenger” ama kawan-kawannya 

JOSSGAWIN OVERTAKE MODE
#LOLFanFest2026D2 https://t.co/35DQCyl0Uz",pops udah popsss til kalo ilfil telen aja ya til kata gw mah mending lu puk puk guinzly aja nanti kalo pulang sekolah dia ngadu karna dicengin bapak lu plenger bapak lu plenger ama kawankawannya jossgawin overtake mode,Jijik,False,True
2.05525692053393e+18,"Ketara banget beda generasinya 😭😭 Yonghwa dateng ke sekolah kaget sama papan tulisnya layar sentuh🤣🤣  ""wah... wah.. wah..""😭😭 -star
https://t.co/6mPFG2miCa",ketara banget beda generasinya yonghwa dateng ke sekolah kaget sama papan tulisnya layar sentuh wah wah wah star,Percaya,False,False
2.05808333823012e+18,"Heh plenger, kalo mau liat foto sebelum debut kenapa nanggung amat sih? Kenapa malah lu make foto dimana dia lagi latihan dan dalam posisi ga siap foto kalo misal hasilnya jadi jelek burik kusam ya wajar lah, Lu liat lah foto Minji pas masa sekolah🤣",heh plenger kalo mau liat foto sebelum debut kenapa nanggung amat sih kenapa malah lu make foto dimana dia lagi latihan dan dalam posisi ga siap foto kalo misal hasilnya jadi jelek burik kusam ya wajar lah lu liat lah foto minji pas masa sekolah,Jijik,False,True
2.058322070011e+18,"ngewe sama temen sekolah dulu, emang tinggi sih,tapi jorok😭 brengsek nya dia konbrut bangettt, huftt buat pengalaman okee lah kontol nya enak banget 💦cuman hufttt :( bau badannya bikin ga enak",ngewe sama temen sekolah dulu emang tinggi sihtapi jorok brengsek nya dia konbrut bangettt huftt buat pengalaman okee lah kontol nya enak banget cuman hufttt bau badannya bikin ga enak,Jijik,False,True
2.05841267639335e+18,"Sekolah sihir ini bikin tiap episodenya penuh rasa curiga 😶🔮

The Classroom of a Black Cat and a Witch ep 6 bikin penasaran karena semua orang nyimpen sesuatu 👀🔥 

🎬 nonton di sini:
https://t.co/UYvloy9VOz

#TheClassroomofaBlackCatandaWitch #AniOneIndonesia https://t.co/xDjF6fyZqD",sekolah sihir ini bikin tiap episodenya penuh rasa curiga the classroom of a black cat and a witch ep bikin penasaran karena semua orang nyimpen sesuatu nonton di sini,Jijik,False,True
2.0583468441919e+18,"Bro lu sekolah di mana sih. Penyusunan kata-kata lo sangat baik dan terstruktur. Minim kesempatan untuk disalahartikan. Yang bikin gua emosi, banyak reply goblok yang gak paham tulisan lo. 😄",bro lu sekolah di mana sih penyusunan katakata lo sangat baik dan terstruktur minim kesempatan untuk disalahartikan yang bikin gua emosi banyak reply goblok yang gak paham tulisan lo,Tertarik,False,False
2.05832242861989e+18,Tukang sulap aja bisa langsung jadi Letkol..🤣🤣🤸‍♂️🚶‍♂️,tukang sulap aja bisa langsung jadi letkol,Percaya,False,False
2.05838236474169e+18,"~MBG mas Bahlil ganteng🥰
Cover by neeyona
📍https://t.co/tJAN69VmIx

#masbahlilganteng #vtuberid https://t.co/IXZNByiKvD",mbg mas bahlil ganteng cover by neeyona,Percaya,False,False
2.05845189145e+18,"Wah ini Dadan pasti bangga 😂

Kabur jadi TKI ❌
Kabur jadi karyawan MBG ✅ https://t.co/gcms3iOciy",wah ini dadan pasti bangga kabur jadi tki kabur jadi karyawan mbg,Jijik,False,True
2.05847102091136e+18,MBG malem ini ambil yang feeling aja🫱🏻‍🫲🏼 https://t.co/tebhanl3F8,mbg malem ini ambil yang feeling aja,Percaya,False,False
2.05847596873463e+18,MBG [MY BIDUAN GUEHH]😵‍💫❤️‍🔥 https://t.co/778fajqJv5,mbg my biduan guehh,Percaya,False,False
2.05840295258348e+18,"Plisss terngiang ngiang trus lagu MBG ini😭☝🏻
MBG ( Mas Bahlil Ganteng ) 
Buah apa yg paling manis BUAHLILLL...!! 

😭😭😭 huaaaa...",plisss terngiang ngiang trus lagu mbg ini mbg mas bahlil ganteng buah apa yg paling manis buahlilll huaaaa,Jijik,False,True
2.05845727200799e+18,"@ilyksjthv Nunggunya 10th kocak, lagian duit masing masing ga mangkas jatah MBG🤣🤣🤣",nunggunya th kocak lagian duit masing masing ga mangkas jatah mbg,Percaya,False,False
2.05847443213455e+18,"Bener ya orang indo tuh kreatif bgt 😭

Itu lagu MBG terngiang ngiang mulu 😭",bener ya orang indo tuh kreatif bgt itu lagu mbg terngiang ngiang mulu,Jijik,False,True
2.05846684676936e+18,"Godaan baca QS.alfath : 1-29.  
..tiyap hbs ashar ittuu, Ngantuk, arwah kyak  
udh terbang nyampe ujung  
kulon 👋🙏☁️ 🧷🧷

Bantu Peduli dek Hilma disabilitas tunadaksa,emak. Kitabisa. Rt peduli 
https://t.co/zrzDd7nzra

MBG gibran prabowo bahlil purbaya persib pesta babi minggu",godaan baca qsalfath tiyap hbs ashar ittuu ngantuk arwah kyak udh terbang nyampe ujung kulon bantu peduli dek hilma disabilitas tunadaksaemak kitabisa rt peduli mbg gibran prabowo bahlil purbaya persib pesta babi minggu,Tertarik,False,False
2.05847426215201e+18,@incheonte selamat tanggal 24 mbg💋,selamat tanggal mbg,Percaya,False,False
2.05846967183438e+18,"@DudeRafay60339 Wah... berat kalo pake dana desa, brlum dipangkas Kopdes, mbg, dll.😂",wah berat kalo pake dana desa brlum dipangkas kopdes mbg dll,Jijik,False,True
2.05842757595818e+18,"MBG, 
Mz Bojo Guweh 🤤 https://t.co/bxTH6ybNQw",mbg mz bojo guweh,Percaya,False,False
2.05847186715835e+18,"Salut sama Karina karena sesibuk apa pun dia tetap nyempetin hidup buat dirinya sendiri. Ketemu keluarga, hangout sama bestie, belajar hal baru, nikmatin seni dan musik, buat setlog  sampai nikmatin jazz festival, vibesnya tuh healthy dan positive banget 🥹💙 have fun MBG https://t.co/D52KWgAhQ3",salut sama karina karena sesibuk apa pun dia tetap nyempetin hidup buat dirinya sendiri ketemu keluarga hangout sama bestie belajar hal baru nikmatin seni dan musik buat setlog sampai nikmatin jazz festival vibesnya tuh healthy dan positive banget have fun mbg,Jijik,False,True
2.05838748033294e+18,"@SpacesFolios MBG 🍽️ Mas 👦🏻 Bahlil 👹 Ganteng 😽
Buah 🍎 apa 👀 yang 🫪 paling 😝 manis? 🍭 Buah 🥝 Lil 🤏🏻 Tambah 😭 ganteng 🥰 aja 😚 My 🙈 Little 🤌🏻 Bolu 🧁 Ketan 🍘 https://t.co/jNzqPzh2DU",mbg mas bahlil ganteng buah apa yang paling manis buah lil tambah ganteng aja my little bolu ketan,Jijik,False,True
2.05828859739732e+18,"@LambeSahamjja Bentar lagi prabowo pidato bilang ""Biar rupiah anjlok, yg penting kita mampu kasih MBG.. Malaysia tidak""  😂😂😂
'Hidup Jokowi'  😬",bentar lagi prabowo pidato bilang biar rupiah anjlok yg penting kita mampu kasih mbg malaysia tidak hidup jokowi,Jijik,False,True
2.05831829642932e+18,"Teman-teman di Sumatera, apakah per hari ini kami boleh meminta tolong lagi, untuk mengabarkan daerah mana saja yang masih padam? 🙏🏻

Agaknya pihak biadab @pln_123 mulai melakukan cuci tangan dengan cara menyebarkan disinformasi terkait daerah-daerah yang listriknya sudah nyala.",temanteman di sumatera apakah per hari ini kami boleh meminta tolong lagi untuk mengabarkan daerah mana saja yang masih padam agaknya pihak biadab mulai melakukan cuci tangan dengan cara menyebarkan disinformasi terkait daerahdaerah yang listriknya sudah nyala,Jijik,False,True
2.05842762005295e+18,"MBG : Mas Bahlil Ganteng ❌
MBG : Makan Bikin Gemoy ✅ https://t.co/TZgnp4msRB",mbg mas bahlil ganteng mbg makan bikin gemoy,Percaya,False,False
2.05846009872975e+18,@inaho_vt Makasih MBG🥰🥰🥰,makasih mbg,Percaya,False,False
2.05837652782653e+18,apa kepanjangan mbg?? buah apa yg paling manis?🤔,apa kepanjangan mbg buah apa yg paling manis,Jijik,False,True
2.05845811989072e+18,@GilangR90760584 @Kling_ai MBG 🤣🤣🤣,mbg,Percaya,False,False
2.0584366114705e+18,"MBG mas bahlil ganteng, buah apa yang paling manis buahlil~💃🏻",mbg mas bahlil ganteng buah apa yang paling manis buahlil,Jijik,False,True
2.05845558216059e+18,Ini skynani mbg 😭 seru abis asli,ini skynani mbg seru abis asli,Percaya,False,False
2.05847261469227e+18,gawat diem dikit w lgsg nyanyi mbg mas bahlil ganteng cuih🥲,gawat diem dikit w lgsg nyanyi mbg mas bahlil ganteng cuih,Tertarik,False,False
2.05843901591393e+18,Sumpahh muakkk bangets fyp lagi si lalu MBG bahlil ganteng🤣,sumpahh muakkk bangets fyp lagi si lalu mbg bahlil ganteng,Percaya,False,False
2.05844218030234e+18,@kuronamic MBG🥰 mAs😁 BaHlIl☺️gUaNtEnG😜 bUaH🍉 aPa🤨 YaNg😙 PaLiNg🥳 mAnIs🥸 BuAhLiL🤩 tAmBaH😇 gAnTeNg😎 AjA😘 mY🤯 LITTLE😤 boLU🙄 kEtAn🥹✨✨✨💖💗💖💖💗😙💞💞,mbg mas bahlilguanteng buah apa yang paling manis buahlil tambah ganteng aja my little bolu ketan,Jijik,False,True
2.05837931729875e+18,"@emmarrch @naturemood_ Besar kepalanya ka, di kasih tau ngeyel 🤣. Udh di otak gue terngiang ngiang lg lagunya MBG 😭.",besar kepalanya ka di kasih tau ngeyel udh di otak gue terngiang ngiang lg lagunya mbg,Tertarik,False,False
2.05844848412746e+18,Me and MBG wearing jeans jacket 🤟🏻 https://t.co/H7UiLlvB07,me and mbg wearing jeans jacket,Percaya,False,False
2.05820739316366e+18,"Adek aku baru pulang trs tiba2 nyanyi

MBG
Mas bahlil ganteng...

😔😔",adek aku baru pulang trs tiba nyanyi mbg mas bahlil ganteng,Percaya,False,False
2.05587812580502e+18,"Nasihat yg bijak dari @aniesbaswedan kepada presiden @prabowo 

Uang yg anda gunakan untuk MBG dan KDMP serta bolak-balik ke luar negeri itu uang rakyat bukan uang anda pribadi.
Rakyat berhak mengkoreksi anda.

Monggo para termul dan terwo....🫴 https://t.co/lxPU3w0xyb",nasihat yg bijak dari kepada presiden uang yg anda gunakan untuk mbg dan kdmp serta bolakbalik ke luar negeri itu uang rakyat bukan uang anda pribadi rakyat berhak mengkoreksi anda monggo para termul dan terwo,Netral,False,False
2.05837454644159e+18,"MBG😋
Mas bahlil ganteng✨️
Buah apa yang paling manis? 🤤
BUAHLIL😍😍
tambah ganteng aja🤗🥰
My little bolu ketan✨️✨️😍❣️🫶",mbg mas bahlil ganteng buah apa yang paling manis buahlil tambah ganteng aja my little bolu ketan,Jijik,False,True
2.05823998879034e+18,"top husbunya bima, hampir kelupaan 1 ternyata...

🌪 ini my mine gweh
💜 wah berantem kita bim
🌪 enak aja! ini punya gweh
🌪 LAKI GWEH NIH LAKI GWEH!!!

itukan my MBG (Murasaki Bara Gweh) 😠 akan w parani lukh!! 😠
#bimarchive https://t.co/iJiGai8Lj0",top husbunya bima hampir kelupaan ternyata ini my mine gweh wah berantem kita bim enak aja ini punya gweh laki gweh nih laki gweh itukan my mbg murasaki bara gweh akan w parani lukh,Jijik,False,True
2.05838320879918e+18,"@naturemood_ Warga Korea mah nasionalisnya tinggi makanya gak pernah lupain sejarah negaranya, beda sama warga Indonesia yg nasionalisnya bisa dibeli sama MBG, nyampe lupa sama sejarah kelam presidennya.. Makanya noh rupiah anjlok. 🤣",warga korea mah nasionalisnya tinggi makanya gak pernah lupain sejarah negaranya beda sama warga indonesia yg nasionalisnya bisa dibeli sama mbg nyampe lupa sama sejarah kelam presidennya makanya noh rupiah anjlok,Jijik,False,True
2.05815735169448e+18,"@mukaikhlas - Harusnya When Life Gives You Sawit, kan sawit juga sama2 buah🤣 
- Descendants of the sun juga bisa
- The Legend of Kitchen Soldier Jadi The Legend of Dapur MBG.
- What’s Wrong with Bunted
- The World of the Embegeh
- Under the Queen’s Umbrella jadi Under the Ompreng Embegeh😭",harusnya when life gives you sawit kan sawit juga sama buah descendants of the sun juga bisa the legend of kitchen soldier jadi the legend of dapur mbg whats wrong with bunted the world of the embegeh under the queens umbrella jadi under the ompreng embegeh,Jijik,False,True
2.05840397805733e+18,"@HooyaSs LEWATTT BYY
MBG🥰🤩MAS BAHLIL😁GANTENG😳BUAH APA?🥑YANG PALING MANIS🤤 🍭BUAHLIL👱🏿‍♂️TAMBAH GANTENG AJA😅MY LITTEL BOLU KETAN🍩",lewattt byy mbgmas bahlilgantengbuah apayang paling manis buahliltambah ganteng ajamy littel bolu ketan,Jijik,False,True
2.05841542513918e+18,LET'S GOOOO OTW 50K VIEWS PADAHAL BLM SEHARI ‼️‼️‼️‼️‼️ GACOR SUKAK BGT WOWOWOWOWOW MBG ( MANIS BGT GIN ) #GINVER5ARY https://t.co/JsWHMeN4DF,lets goooo otw k views padahal blm sehari gacor sukak bgt wowowowowow mbg manis bgt gin,Percaya,False,False
2.05837436081422e+18,"*　　✨   γ⌒ヽ
　　    __/　　/
    γ￣＿_） （  /)🎀/)  𝔾𝕠𝕠𝕕 𝕄𝕠𝕣𝕟𝕚𝕟𝕘 ✨
（ 　 ＿__）  )(｡｀ω´*) #ArleeBNK48 
（　　＿__) ﾉへ　　  |&gt;
     (＿__)_ノ     しー Ｊ

Wakey wakey MBG (my baby girl)
Good luck with the roadshow today na~ you’re saikou! 👊🏻 go show em fun 🍋 https://t.co/WPGAbGl3iO",gt wakey wakey mbg my baby girl good luck with the roadshow today na youre saikou go show em fun,Percaya,False,False
2.05481924255887e+18,"Katanya masuk MBG bukan buat cari untung.

Giliran insentif dapur Rp6 juta/hari kena potong 25%, langsung lapor polisi.

Berarti selama ini memang bukan anti-profit.
Cuma anti rugi
🤣🤌 https://t.co/Cr0NZqG1iK",katanya masuk mbg bukan buat cari untung giliran insentif dapur rp jutahari kena potong langsung lapor polisi berarti selama ini memang bukan antiprofit cuma anti rugi,Tertarik,False,False
2.05482821416244e+18,"Ya Allah strike down this country ya Allah, Wowo Gibran &amp; all their bawahan/sirkel, all their voters no exception, &amp; all people involved with MBG are more than ready to go 🥰🥰🥰 ya Allah please strike them down first b4 you strike down this country",ya allah strike down this country ya allah wowo gibran amp all their bawahansirkel all their voters no exception amp all people involved with mbg are more than ready to go ya allah please strike them down first b you strike down this country,Jijik,False,True
